missed_payments,transaction_dayofweek,age,monthly_income,purchase_amount,repayment_delay_days,debt_to_income_ratio,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Beauty,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,default_flag
1,6,51,10143.89,3885.13,8,0.3830019844458093,0,0,0,1,0,1,0,0,0,0
5,3,18,5944.08,1538.14,12,0.2587683880432296,0,0,1,0,0,0,0,1,0,1
1,2,57,5137.23,1997.85,9,0.3888963507571201,0,0,0,1,1,0,0,0,0,1
1,6,54,72017.04,5000.0,10,0.0694280131479994,0,1,0,0,0,0,0,0,1,0
1,1,47,69540.01,100.0,12,0.0014380210759244,0,1,0,0,1,0,0,0,0,0
1,0,23,5000.0,1491.48,13,0.298296,0,0,1,0,0,1,0,0,0,0
2,6,28,83697.45,5000.0,12,0.0597389765160109,0,1,0,0,0,0,0,0,1,0
0,2,32,83379.97,3739.92,3,0.04485393794217,0,1,0,0,0,0,0,1,0,0
0,1,57,22562.88,5000.0,0,0.2216029159398091,0,0,1,0,0,0,0,0,1,0
1,1,31,49969.67,5000.0,9,0.1000606968186902,0,1,0,0,1,0,0,0,0,1
2,4,22,5000.0,1872.57,19,0.374514,0,0,0,1,0,1,0,0,0,1
2,2,56,74756.68,5000.0,18,0.0668836550793855,0,1,0,0,0,0,0,0,1,0
2,4,55,28858.96,484.33,18,0.0167826560624499,1,0,0,0,1,0,0,0,0,1
1,2,19,48445.83,5000.0,5,0.103208057329186,0,1,0,0,0,0,1,0,0,1
2,0,58,13956.99,4251.28,15,0.3045986276410601,0,0,0,1,0,0,1,0,0,0
0,0,23,14006.39,1416.48,0,0.1011309837866859,0,0,1,0,0,0,0,0,1,0
1,5,23,9109.58,1954.75,9,0.2145817919157634,0,0,1,0,0,0,1,0,0,1
0,1,39,62648.17,5000.0,4,0.0798107909616513,1,0,0,0,0,0,1,0,0,0
1,2,20,59563.93,5000.0,8,0.0839434201201969,1,0,0,0,0,1,0,0,0,1
0,4,32,46409.62,5000.0,0,0.1077362839859494,1,0,0,0,0,0,0,1,0,0
1,1,53,43616.53,100.0,10,0.0022927087505585,0,1,0,0,0,0,1,0,0,1
3,3,19,11012.76,4906.59,10,0.445536813659791,0,0,0,1,0,0,0,0,1,1
1,0,37,9633.16,3966.99,10,0.4118056795485593,0,0,0,1,0,0,0,0,1,0
0,0,37,10417.26,1906.45,3,0.1830087758201292,0,0,0,1,1,0,0,0,0,1
2,6,22,5000.0,2355.11,13,0.471022,0,0,0,1,1,0,0,0,0,0
1,5,54,35636.83,100.0,8,0.0028060857264801,0,1,0,0,0,1,0,0,0,1
1,6,57,14154.12,3622.03,10,0.2558993423822887,0,0,0,1,0,0,0,0,1,1
0,6,30,14404.46,2290.62,7,0.1590215808159417,0,0,0,1,0,0,0,0,1,0
2,3,56,23548.18,5000.0,9,0.2123306344694154,0,0,1,0,0,0,0,0,1,1
1,2,42,5000.0,282.74,12,0.056548,0,0,0,1,0,0,0,1,0,1
1,3,36,9323.1,146.42,7,0.015705076637599,0,0,0,1,0,0,0,0,1,1
0,5,45,22261.29,5000.0,0,0.2246051329460242,0,0,1,0,0,0,0,0,1,1
0,0,46,69773.93,5000.0,1,0.0716600025252985,0,1,0,0,0,0,0,0,1,0
1,3,33,18498.54,324.75,11,0.0175554395103613,0,0,0,1,1,0,0,0,0,1
1,5,36,62079.31,5000.0,5,0.0805421323142928,0,1,0,0,0,1,0,0,0,0
2,5,49,8015.3,1446.82,13,0.1805072798273302,0,0,1,0,0,0,0,1,0,0
1,2,47,75450.78,5000.0,11,0.0662683672720149,1,0,0,0,0,0,0,1,0,0
1,0,30,63525.37,5000.0,2,0.0787087111810604,1,0,0,0,0,0,0,1,0,0
2,0,49,86568.95,100.0,9,0.0011551485838744,1,0,0,0,0,0,1,0,0,0
1,3,57,62256.09,5000.0,6,0.0803134279714643,0,1,0,0,0,0,0,1,0,0
0,1,40,78352.43,5000.0,0,0.0638142301393843,1,0,0,0,0,0,0,1,0,0
1,0,47,72291.23,100.0,10,0.0013832936581657,0,1,0,0,0,0,1,0,0,0
0,6,58,105769.39,5000.0,2,0.0472726561058922,0,1,0,0,0,0,0,0,1,0
0,0,53,17009.08,4977.18,1,0.2926190011452706,0,0,1,0,1,0,0,0,0,1
2,2,44,70879.77,5000.0,17,0.0705419896255306,1,0,0,0,1,0,0,0,0,0
0,1,21,39358.37,5000.0,1,0.1270377812902312,1,0,0,0,0,0,1,0,0,1
1,0,31,19200.28,100.0,4,0.0052082573795798,0,0,0,1,0,0,1,0,0,1
0,4,42,68605.62,5000.0,0,0.072880326713759,1,0,0,0,0,0,0,1,0,0
0,1,18,7825.97,4049.83,1,0.5174860113187247,0,0,1,0,1,0,0,0,0,0
1,5,38,10875.62,1319.1,1,0.1212896368207053,0,0,0,1,0,1,0,0,0,1
0,0,33,13150.73,3279.97,2,0.2494135306557126,0,0,0,1,0,0,0,1,0,1
0,3,31,36707.54,4232.66,2,0.1153076452412774,1,0,0,0,0,0,0,1,0,1
1,3,37,13957.3,5000.0,11,0.3582354753426522,0,0,1,0,0,0,1,0,0,0
0,6,36,11610.56,3164.63,0,0.2725648030758206,0,0,0,1,0,0,0,1,0,1
3,6,46,17140.59,5000.0,15,0.2917052446852763,0,0,1,0,0,0,0,1,0,1
0,6,43,13745.14,3558.22,1,0.2588711355431811,0,0,0,1,0,0,1,0,0,0
1,1,31,40891.3,5000.0,15,0.1222753984343857,1,0,0,0,1,0,0,0,0,1
1,3,44,26420.27,5000.0,12,0.1892486337194888,0,0,1,0,0,0,1,0,0,0
2,3,31,5000.0,3156.03,14,0.631206,0,0,0,1,0,0,0,1,0,0
3,5,48,10026.72,2724.1,14,0.2716840601911692,0,0,0,1,0,1,0,0,0,1
0,0,46,18615.53,5000.0,0,0.268592943633622,0,0,0,1,0,0,1,0,0,1
0,5,27,69792.39,5000.0,0,0.0716410485441177,1,0,0,0,0,0,0,0,1,0
3,3,30,25806.12,5000.0,17,0.1937524897194929,0,0,1,0,0,0,0,0,1,1
0,5,40,16296.29,545.49,0,0.0334732629328515,0,0,0,1,0,0,1,0,0,1
0,6,38,51499.64,5000.0,0,0.0970880573145754,0,1,0,0,0,0,1,0,0,0
2,4,44,15401.16,1086.34,14,0.0705362453217809,0,0,1,0,1,0,0,0,0,0
0,5,49,43530.19,5000.0,0,0.1148628113040627,1,0,0,0,0,0,0,0,1,1
4,2,45,89537.73,5000.0,19,0.0558423806366321,1,0,0,0,0,0,1,0,0,0
1,5,20,69351.19,5000.0,11,0.0720968162190151,0,1,0,0,0,0,0,0,1,0
0,5,53,17706.45,2512.64,1,0.1419053508749636,0,0,0,1,0,0,1,0,0,0
2,2,28,63540.35,5000.0,15,0.0786901551533789,0,1,0,0,0,0,0,0,1,0
0,6,54,10717.43,2012.64,0,0.1877912895162366,0,0,0,1,0,0,0,0,1,0
0,5,37,17332.28,5000.0,2,0.2884790691126614,0,0,1,0,1,0,0,0,0,0
0,2,42,23191.54,5000.0,0,0.215595859524637,0,0,1,0,0,1,0,0,0,1
0,6,48,14482.97,2031.55,3,0.1402716431781603,0,0,0,1,0,0,0,1,0,0
2,6,40,13299.81,4968.87,24,0.3736045853286626,0,0,0,1,0,1,0,0,0,1
2,0,31,13161.05,5000.0,24,0.3799088978462965,0,0,0,1,0,1,0,0,0,1
1,4,25,7944.51,1946.33,10,0.2449905658121142,0,0,0,1,0,0,0,0,1,0
0,4,50,82156.47,5000.0,3,0.0608594794786095,1,0,0,0,1,0,0,0,0,0
1,4,57,16943.72,5000.0,12,0.2950945837159726,0,0,1,0,1,0,0,0,0,0
1,1,20,10551.58,2497.14,12,0.2366602916340491,0,0,0,1,0,0,1,0,0,1
0,2,20,30077.12,5000.0,0,0.1662393207860327,0,1,0,0,0,1,0,0,0,1
0,1,38,5001.33,2914.89,1,0.582822969090222,0,0,0,1,1,0,0,0,0,0
2,2,47,94486.84,5000.0,15,0.0529174221510635,0,1,0,0,0,0,0,0,1,0
5,1,28,12688.37,4409.06,22,0.3474882904581124,0,0,1,0,0,0,0,0,1,1
3,5,32,11217.45,2379.21,22,0.2120990064586871,0,0,0,1,1,0,0,0,0,0
1,0,32,19116.49,3563.38,17,0.1864034663267158,0,0,1,0,0,1,0,0,0,1
0,0,22,8069.01,3355.67,4,0.4158713398545794,0,0,0,1,0,0,0,1,0,0
0,2,28,14334.46,1329.38,4,0.0927401520531642,0,0,1,0,0,0,0,1,0,1
1,5,20,32976.03,5000.0,3,0.151625286609698,1,0,0,0,0,0,1,0,0,0
0,2,22,9442.4,2993.27,0,0.3170030924341269,0,1,0,0,1,0,0,0,0,1
1,6,40,67536.71,5000.0,16,0.0740338106490529,0,1,0,0,0,1,0,0,0,0
3,5,59,5144.1,1057.7,13,0.2056141987908477,0,0,0,1,0,1,0,0,0,1
1,6,38,56293.09,5000.0,12,0.0888208481715962,1,0,0,0,0,0,0,1,0,0
0,0,24,12732.98,928.38,0,0.0729114472809978,0,0,1,0,0,0,0,1,0,1
4,6,35,11693.06,1722.73,15,0.1473292705245675,0,0,0,1,0,1,0,0,0,1
1,6,49,15340.13,5000.0,15,0.3259424789750804,0,0,1,0,0,1,0,0,0,0
1,5,47,9896.02,1474.09,21,0.1489578638685047,0,0,1,0,0,1,0,0,0,1
2,1,58,5973.61,100.0,18,0.0167402960688762,0,0,0,1,0,0,0,0,1,1
1,0,32,48325.8,5000.0,9,0.1034644020378348,0,1,0,0,0,0,0,0,1,0
6,3,20,32525.77,5000.0,25,0.1537242623310685,1,0,0,0,0,0,0,0,1,1
1,5,27,10367.18,2661.39,13,0.2567130116386519,0,0,1,0,1,0,0,0,0,0
0,1,52,60961.22,5000.0,0,0.0820193559118403,0,1,0,0,0,0,0,1,0,0
0,5,25,12074.05,4211.55,0,0.3488100513083845,0,0,0,1,0,0,0,1,0,0
1,4,32,52668.37,5000.0,14,0.0949336385386523,0,1,0,0,0,0,0,0,1,0
2,2,39,20415.73,5000.0,11,0.2449091950177632,0,0,1,0,0,1,0,0,0,0
1,6,39,42858.04,5000.0,7,0.1166642244955672,0,1,0,0,1,0,0,0,0,1
3,3,23,22822.75,5000.0,12,0.2190796464054507,1,0,0,0,0,0,0,0,1,1
0,6,31,18640.73,5000.0,1,0.2682298386382937,0,0,1,0,0,0,1,0,0,0
0,5,34,14871.61,5000.0,0,0.3362110760032034,0,0,1,0,0,0,0,0,1,1
1,4,42,94326.34,5000.0,4,0.0530074632387941,1,0,0,0,0,0,0,0,1,0
2,0,30,76219.16,5000.0,17,0.0656003031258806,0,1,0,0,0,0,0,0,1,0
0,3,30,5341.81,2615.64,1,0.4896542557672398,0,0,0,1,0,0,0,1,0,0
2,5,41,23651.16,5000.0,17,0.2114061213065236,0,0,1,0,1,0,0,0,0,1
0,6,30,18220.24,4658.74,3,0.25569037509934,0,0,1,0,0,0,0,0,1,0
1,3,21,6604.25,2238.06,0,0.3388817806715372,0,0,0,1,0,0,1,0,0,0
1,2,55,22618.39,5000.0,16,0.2210590585802084,0,0,1,0,0,1,0,0,0,1
0,4,56,48397.44,5000.0,1,0.1033112495206357,1,0,0,0,0,1,0,0,0,0
1,2,51,53706.05,5000.0,4,0.0930993807960183,0,1,0,0,0,0,1,0,0,1
1,3,19,37848.13,100.0,9,0.0026421384623229,1,0,0,0,0,0,1,0,0,1
1,2,41,11513.8,100.0,8,0.0086852298980354,0,0,1,0,0,1,0,0,0,0
2,4,47,49462.89,5000.0,2,0.1010858847916084,1,0,0,0,1,0,0,0,0,0
1,5,36,26099.39,5000.0,12,0.1915753586578077,1,0,0,0,1,0,0,0,0,0
2,3,39,22521.05,5000.0,6,0.2220145153090109,0,0,1,0,0,0,0,0,1,0
0,0,55,30174.46,5000.0,3,0.1657030482069936,0,0,1,0,0,1,0,0,0,1
1,3,55,88916.38,5000.0,5,0.0562326086599566,1,0,0,0,0,0,0,0,1,0
0,1,40,19552.4,4575.39,1,0.2340065669687608,0,0,1,0,0,0,0,1,0,0
2,5,32,53288.7,3440.79,11,0.0645688485551345,1,0,0,0,1,0,0,0,0,0
0,3,24,10875.48,3322.53,0,0.305506515574485,0,0,1,0,0,0,0,1,0,1
0,4,58,17089.58,100.0,3,0.0058515188787553,0,0,0,1,0,0,0,0,1,0
2,0,49,19763.1,4501.2,15,0.2277577910348073,0,0,1,0,0,0,0,0,1,0
0,4,44,98951.33,5000.0,5,0.0505298918165122,0,1,0,0,0,1,0,0,0,0
0,5,54,64344.86,5000.0,4,0.0777062845423861,1,0,0,0,1,0,0,0,0,0
1,1,44,41385.65,5000.0,12,0.1208148234955836,0,1,0,0,1,0,0,0,0,0
1,3,31,59496.42,5000.0,6,0.0840386698897177,1,0,0,0,0,0,1,0,0,1
0,2,41,26629.55,5000.0,4,0.1877613403155517,1,0,0,0,0,0,0,1,0,0
1,1,52,59939.81,5000.0,1,0.0834170145017143,1,0,0,0,0,0,0,1,0,1
1,4,23,14050.57,3129.89,14,0.2227589343350483,0,0,1,0,0,0,0,1,0,0
2,0,58,17058.58,5000.0,12,0.2931076326399969,0,0,1,0,0,1,0,0,0,1
2,0,36,34363.34,5000.0,20,0.1455039003775535,0,1,0,0,0,0,0,0,1,1
1,3,22,11197.97,3496.08,6,0.3122065874439742,0,0,0,1,0,0,0,0,1,1
0,4,25,54714.01,5000.0,0,0.0913842725108249,1,0,0,0,1,0,0,0,0,0
1,1,58,6411.95,4323.59,10,0.6743018894408098,0,0,0,1,1,0,0,0,0,1
1,5,24,33304.45,1502.34,2,0.0451092871973565,1,0,0,0,0,0,0,0,1,0
3,6,31,35097.87,5000.0,16,0.1424587873851034,0,1,0,0,0,0,1,0,0,1
0,0,25,7164.37,462.25,4,0.0645206766261374,0,0,0,1,0,0,1,0,0,0
0,4,19,5845.81,1024.91,0,0.1753238644430797,0,0,1,0,1,0,0,0,0,1
2,1,49,15904.28,3846.13,6,0.2418298722104993,0,0,0,1,0,0,1,0,0,0
0,0,38,8641.5,3892.66,4,0.4504611467916449,0,0,0,1,0,1,0,0,0,0
2,0,29,6964.7,1059.07,10,0.1520625439717432,0,0,0,1,1,0,0,0,0,0
2,3,30,82423.7,5000.0,16,0.0606621639164463,0,1,0,0,0,1,0,0,0,1
0,6,51,16345.04,3069.43,2,0.187789690328075,0,0,0,1,0,0,0,0,1,0
1,1,46,103456.74,5000.0,18,0.0483293790235416,0,1,0,0,0,1,0,0,0,0
2,1,20,5000.0,1325.29,6,0.265058,0,0,0,1,0,1,0,0,0,0
0,2,47,7545.28,724.93,1,0.096077282751601,0,0,0,1,1,0,0,0,0,0
0,0,36,11303.0,4661.45,0,0.4124082102096788,0,0,1,0,0,1,0,0,0,1
2,4,56,66915.17,5000.0,13,0.0747214719771316,1,0,0,0,0,0,1,0,0,0
1,6,57,75341.12,890.29,6,0.0118167874329449,0,1,0,0,0,0,0,1,0,0
1,5,24,6660.21,1843.06,6,0.2767270101092908,0,0,0,1,0,0,0,0,1,0
0,1,23,12964.3,5000.0,0,0.3856745061437949,0,0,1,0,0,1,0,0,0,0
2,2,46,90084.67,5000.0,15,0.0555033392473991,0,1,0,0,0,0,0,1,0,0
2,4,44,49178.7,5000.0,11,0.101670031944724,1,0,0,0,1,0,0,0,0,0
0,1,26,60662.35,5000.0,2,0.0824234471628613,1,0,0,0,1,0,0,0,0,0
1,3,36,40195.88,5000.0,17,0.1243908579685281,1,0,0,0,0,0,0,1,0,1
3,5,30,12233.16,5000.0,5,0.4087251372499011,0,0,0,1,1,0,0,0,0,1
2,2,51,21105.3,5000.0,19,0.2369073171193965,0,1,0,0,0,0,0,1,0,1
1,2,51,50948.24,5000.0,13,0.0981388169640403,0,1,0,0,0,0,0,0,1,0
1,5,46,79214.35,5000.0,7,0.0631198766385131,1,0,0,0,0,0,0,0,1,0
1,3,58,31386.11,5000.0,13,0.1593061389257859,1,0,0,0,0,0,0,1,0,0
1,4,20,5337.82,2283.28,5,0.4277551509792388,0,0,0,1,0,1,0,0,0,0
3,6,31,54693.95,5000.0,21,0.0914177893533014,0,1,0,0,0,0,1,0,0,1
0,4,37,28002.43,5000.0,2,0.1785559324672894,1,0,0,0,0,0,1,0,0,0
0,0,32,48498.83,5000.0,3,0.1030952705457018,0,1,0,0,1,0,0,0,0,0
2,4,30,57492.84,5000.0,13,0.0869673510649326,1,0,0,0,0,0,0,1,0,0
1,3,24,5019.03,1426.08,9,0.2841345837741555,0,0,0,1,0,1,0,0,0,1
1,4,49,38690.44,5000.0,9,0.1292308901113556,1,0,0,0,1,0,0,0,0,0
1,3,24,6478.14,3034.6,6,0.4684369278836209,0,0,1,0,0,1,0,0,0,0
1,1,37,25849.97,5000.0,14,0.1934238221553061,0,1,0,0,0,0,0,1,0,0
1,3,21,18065.92,2418.09,11,0.1338481516579283,0,1,0,0,1,0,0,0,0,1
1,5,23,50826.25,5000.0,7,0.0983743636408352,0,1,0,0,0,1,0,0,0,0
1,0,42,77807.65,1871.63,19,0.0240545756104958,0,1,0,0,0,0,1,0,0,0
1,0,41,9411.34,1179.19,2,0.1252945914184377,0,0,1,0,0,0,0,0,1,0
0,0,21,7938.8,4789.49,6,0.6033015065249155,0,0,0,1,0,0,0,1,0,1
2,4,23,5044.36,1650.31,13,0.3271594414355835,0,0,1,0,0,0,0,0,1,0
2,1,20,10191.02,3578.16,17,0.3511091137099132,0,0,1,0,0,1,0,0,0,1
0,1,49,13807.92,5000.0,2,0.3621110203419487,0,0,0,1,0,0,1,0,0,0
0,2,52,50207.49,5000.0,2,0.0995867349672329,1,0,0,0,0,1,0,0,0,0
3,0,44,24964.16,5000.0,24,0.2002871316319075,0,0,0,1,0,0,0,1,0,1
1,5,32,57101.39,5000.0,14,0.0875635426738298,1,0,0,0,0,0,0,1,0,0
1,3,28,5000.0,1361.85,10,0.27237,0,0,0,1,0,0,0,1,0,0
1,5,33,63802.92,5000.0,10,0.0783663192844465,1,0,0,0,0,1,0,0,0,0
1,1,55,46456.4,5000.0,0,0.1076277972464504,1,0,0,0,1,0,0,0,0,1
3,6,31,50953.59,5000.0,16,0.0981285126327703,1,0,0,0,0,0,0,0,1,1
0,3,59,51546.17,5000.0,0,0.0970004172957952,0,1,0,0,0,0,0,0,1,0
0,1,59,64209.81,5000.0,3,0.0778697211532007,1,0,0,0,0,0,0,0,1,0
1,4,49,11031.03,4490.25,16,0.4070562767030821,0,0,1,0,1,0,0,0,0,0
0,0,21,5449.04,1327.6,0,0.2436392465461806,0,0,0,1,0,0,0,1,0,0
0,4,35,12167.93,4400.95,0,0.3616843620895255,0,0,1,0,0,0,0,0,1,1
0,1,35,10155.87,3454.19,0,0.3401175871687999,0,0,0,1,1,0,0,0,0,0
0,1,40,51142.45,5000.0,1,0.0977661414343661,0,1,0,0,0,0,1,0,0,1
1,5,20,28975.26,1685.96,11,0.05818619056395,1,0,0,0,0,0,1,0,0,0
1,2,28,39064.76,5000.0,11,0.1279925948604317,1,0,0,0,0,0,1,0,0,1
0,0,34,61040.63,5000.0,1,0.0819126539159245,1,0,0,0,0,1,0,0,0,0
4,3,43,56175.23,5000.0,18,0.0890072012166216,1,0,0,0,0,0,0,0,1,1
2,3,39,61754.91,5000.0,15,0.0809652220365959,1,0,0,0,1,0,0,0,0,0
2,2,47,23375.54,3468.19,12,0.1483683371592699,0,0,0,1,0,0,0,0,1,0
1,4,36,7391.19,2845.29,9,0.384956955510547,0,0,0,1,0,0,1,0,0,1
1,0,51,25810.99,5000.0,9,0.1937159326317975,0,1,0,0,0,1,0,0,0,1
1,4,40,14305.44,1425.99,16,0.0996816595644733,0,0,1,0,0,0,0,1,0,0
0,0,41,22059.54,5000.0,1,0.2266593047724476,0,0,1,0,0,1,0,0,0,1
1,1,46,23617.15,5000.0,21,0.2117105577938066,0,0,1,0,0,0,0,1,0,1
3,4,20,36391.19,5000.0,19,0.1373958916979631,1,0,0,0,0,0,1,0,0,1
1,2,27,76807.62,5000.0,19,0.0650977077534755,0,1,0,0,0,1,0,0,0,0
2,3,37,65930.39,5000.0,8,0.0758375614037775,0,1,0,0,0,0,0,0,1,0
2,1,57,60672.03,5000.0,12,0.0824102968039803,1,0,0,0,0,0,0,0,1,0
1,4,36,21874.43,5000.0,14,0.2285773846449941,0,0,1,0,0,0,1,0,0,0
1,2,55,49348.58,5000.0,6,0.1013200379828558,0,1,0,0,0,0,0,1,0,0
0,2,53,58009.69,5000.0,2,0.0861924964605051,0,1,0,0,0,0,1,0,0,0
1,0,21,8133.65,1828.49,14,0.2248055915855735,0,0,1,0,0,1,0,0,0,1
0,6,24,43017.08,5000.0,2,0.1162329009779371,0,1,0,0,0,1,0,0,0,1
0,0,49,23473.95,5000.0,0,0.2130020725101655,0,0,1,0,1,0,0,0,0,1
2,1,47,70484.13,5000.0,10,0.0709379544019341,0,1,0,0,0,1,0,0,0,0
0,5,39,15619.14,5000.0,2,0.3201200578264873,0,0,1,0,0,0,1,0,0,0
1,6,50,24677.2,5000.0,14,0.2026161801176794,0,0,1,0,0,1,0,0,0,0
0,4,38,13642.59,5000.0,0,0.3664993230757503,0,0,1,0,0,0,0,1,0,0
0,2,54,19054.93,4525.44,1,0.2374944436951487,0,0,1,0,0,0,0,1,0,0
0,5,28,14719.57,3329.87,1,0.2262206029116339,0,0,1,0,1,0,0,0,0,0
2,2,26,51393.8,5000.0,13,0.0972879997198105,0,1,0,0,0,1,0,0,0,0
3,3,18,5645.81,2883.13,24,0.5106672027574432,0,0,0,1,0,0,0,1,0,1
1,4,19,55280.83,5000.0,21,0.0904472671629568,1,0,0,0,0,0,1,0,0,0
2,1,19,61404.65,1295.18,12,0.0210925394086604,0,1,0,0,1,0,0,0,0,1
0,1,33,38446.61,5000.0,3,0.1300504777924503,1,0,0,0,1,0,0,0,0,1
1,0,23,9988.77,2924.93,10,0.2928218389251129,0,0,0,1,0,0,0,1,0,0
1,6,52,47624.74,5000.0,17,0.1049874498002508,1,0,0,0,0,0,1,0,0,0
2,5,38,26501.05,5000.0,2,0.1886717696091287,0,1,0,0,0,1,0,0,0,0
0,4,23,26770.97,5000.0,1,0.1867694745464957,0,1,0,0,0,0,0,0,1,0
3,6,39,8303.91,1644.06,13,0.1979862498509738,0,0,0,1,0,0,1,0,0,1
1,3,52,14376.65,3274.05,10,0.2277338601134478,0,0,0,1,0,0,0,1,0,0
1,0,35,51151.52,100.0,13,0.0019549761180117,0,1,0,0,0,0,1,0,0,1
1,1,41,10403.73,2675.46,4,0.2571635365392989,0,0,0,1,0,1,0,0,0,1
1,1,54,11039.63,1132.84,6,0.1026157579556561,0,0,0,1,1,0,0,0,0,0
0,6,44,74619.43,5000.0,4,0.0670066764112242,1,0,0,0,1,0,0,0,0,0
1,1,42,17893.75,5000.0,9,0.2794271742927,0,0,1,0,0,0,1,0,0,1
0,2,41,14555.3,902.48,1,0.0620035313597109,0,0,0,1,0,0,0,1,0,0
2,1,40,14430.1,3620.53,16,0.2509012411556399,0,0,1,0,0,0,1,0,0,1
1,0,39,5715.49,1910.06,13,0.3341900694428649,0,0,0,1,0,0,0,0,1,0
1,6,48,24009.71,2490.88,15,0.1037446932928386,0,0,1,0,0,1,0,0,0,0
1,1,45,21049.08,5000.0,12,0.2375400730103168,0,0,1,0,0,0,1,0,0,0
2,1,30,61255.89,5000.0,29,0.0816248037535655,1,0,0,0,0,0,0,0,1,1
2,0,30,55125.96,2028.15,15,0.0367911960172666,1,0,0,0,0,1,0,0,0,0
0,3,42,49691.59,5000.0,0,0.1006206482827375,1,0,0,0,0,0,1,0,0,0
2,6,53,32587.6,5000.0,11,0.1534325939928071,0,1,0,0,0,0,0,0,1,1
2,6,31,9941.66,1246.18,13,0.1253492877447026,0,0,0,1,0,1,0,0,0,0
1,5,44,72881.19,100.0,19,0.0013720961471677,1,0,0,0,0,0,0,1,0,1
0,0,30,30898.76,5000.0,3,0.1618187914337015,1,0,0,0,0,0,1,0,0,0
1,1,37,59492.56,5000.0,10,0.0840441224919553,0,1,0,0,1,0,0,0,0,1
1,4,45,8513.64,2305.57,9,0.2708089606795683,0,0,0,1,0,0,0,1,0,0
1,6,33,8450.82,1894.69,7,0.2242019117671421,0,0,1,0,0,0,0,1,0,0
2,6,58,65373.06,5000.0,12,0.0764841052262201,1,0,0,0,0,1,0,0,0,0
1,2,24,5528.86,1802.14,18,0.3259514619650344,0,0,0,1,0,0,1,0,0,1
0,2,41,65305.59,5000.0,3,0.0765631242287222,0,1,0,0,1,0,0,0,0,0
0,5,41,5000.0,2563.92,4,0.512784,0,0,1,0,0,0,0,0,1,1
0,5,38,87587.53,5000.0,0,0.0570857518187805,0,1,0,0,0,0,0,1,0,0
1,5,33,81662.16,2059.63,6,0.0252213509904709,0,1,0,0,0,1,0,0,0,0
0,1,19,42708.85,5000.0,0,0.1170717544490193,0,1,0,0,1,0,0,0,0,1
1,5,51,54485.33,5000.0,8,0.0917678208060775,1,0,0,0,1,0,0,0,0,0
1,6,58,77832.09,5000.0,10,0.0642408548967398,0,1,0,0,0,0,1,0,0,0
0,3,36,10869.88,3737.68,4,0.3438566019128086,0,0,0,1,0,0,1,0,0,0
2,0,53,52641.87,5000.0,6,0.0949814282813281,1,0,0,0,0,0,0,0,1,0
0,3,59,13886.26,4553.45,1,0.3279104668931735,0,0,0,1,0,1,0,0,0,1
0,6,39,53279.77,5000.0,0,0.0938442489522758,1,0,0,0,1,0,0,0,0,0
1,6,55,64196.94,5000.0,12,0.0778853322292308,1,0,0,0,0,0,0,1,0,0
3,6,20,25406.21,5000.0,9,0.1968022778682849,0,1,0,0,1,0,0,0,0,0
1,0,36,18724.8,5000.0,13,0.2670255490045287,0,0,1,0,1,0,0,0,0,1
0,0,29,74074.04,5000.0,3,0.0675000310500142,1,0,0,0,0,0,0,0,1,0
0,2,52,17001.64,5000.0,0,0.2940892760933651,0,0,1,0,0,0,0,0,1,1
2,0,42,105596.52,5000.0,9,0.0473500452477032,0,1,0,0,0,1,0,0,0,0
3,5,45,16187.42,5000.0,8,0.3088818354005765,0,0,1,0,0,0,0,0,1,1
1,1,27,54171.7,5000.0,10,0.0922991155898744,0,1,0,0,0,1,0,0,0,0
0,6,25,63538.19,5000.0,1,0.0786928302490203,0,1,0,0,1,0,0,0,0,0
1,2,29,13812.04,4675.62,10,0.3385176990509729,0,0,0,1,0,0,0,0,1,0
2,6,54,21634.61,5000.0,17,0.231111168632113,0,0,1,0,0,0,0,1,0,1
1,5,49,14532.25,4004.12,15,0.2755333826489359,0,0,0,1,1,0,0,0,0,0
3,1,55,73681.52,5000.0,15,0.0678596207027216,0,1,0,0,1,0,0,0,0,1
3,1,24,5000.0,855.54,18,0.1711079999999999,0,0,0,1,0,1,0,0,0,1
1,5,59,95020.17,5000.0,13,0.0526204068041553,1,0,0,0,0,1,0,0,0,0
1,1,29,13413.0,5000.0,18,0.3727726832177738,0,0,0,1,0,0,1,0,0,0
0,1,59,59732.07,5000.0,1,0.0837071275112347,0,1,0,0,0,0,0,1,0,0
1,3,55,72778.23,5000.0,6,0.0687018631807891,1,0,0,0,0,0,0,0,1,0
1,5,58,32019.11,5000.0,11,0.1561567451437594,0,0,1,0,0,1,0,0,0,0
0,0,52,61995.05,5000.0,2,0.0806516004100327,1,0,0,0,0,0,0,0,1,0
0,0,52,16617.65,5000.0,1,0.3008849024982473,0,0,1,0,1,0,0,0,0,1
1,5,30,59945.63,5000.0,5,0.0834089157124547,0,1,0,0,0,0,0,0,1,0
3,3,21,40775.84,5000.0,16,0.1226216308480708,0,1,0,0,1,0,0,0,0,1
1,5,55,22326.96,5000.0,10,0.2239445047601644,0,0,1,0,0,0,0,0,1,1
3,3,56,73458.9,5000.0,13,0.0680652718731154,0,1,0,0,1,0,0,0,0,0
